;pmRApmDEcor;PlxpmRAcor;PlxpmDEcor;Nper;RA_ICRS;e_RA_ICRS;DE_ICRS;e_DE_ICRS;Source;Plx;e_Plx;pmRA;e_pmRA;pmDE;e_pmDE;RUWE;Gmag;e_Gmag;BPmag;e_BPmag;RPmag;e_RPmag;BPRP;RVDR2;e_RVDR2;EBPRP;RFG;RFBP;RFRP;Pmemb;mass;er_mass;comp_mass;er_comp_mass
0;-0.1092;0.2178;-0.2879;21;112.87272578792;0.0241;-17.21020876471;0.0241;3027334572204851840;0.7994;0.0336;-3.082;0.032;1.864;0.029;0.984;15.635406;0.002829;16.073071;0.004909;15.020951;0.003309;1.052119;;;1.226;1698.402;268.801;610.554;1.0;1.054882937435627;0.005138244121493702;0.4582513689299447;0.22926232301689248
1;-0.0083;0.1301;-0.3352;20;112.88357712814;0.0446;-17.20374162153;0.0439;3027334366046406016;0.7243;0.0598;-2.934;0.06;1.914;0.053;0.987;16.656628;0.00294;17.194216;0.007693;15.970149;0.006083;1.224067;;;1.234;1058.168;151.44;200.845;1.0;0.8752521721778396;0.0008550359829050713;0.0;0.034894150333366805
2;-0.3055;0.373;-0.3822;20;112.86092481243;0.0269;-17.20204512027;0.0281;3027334262967205248;0.789;0.0408;-2.911;0.036;1.872;0.036;1.004;15.81421;0.002815;16.274712;0.005309;15.179933;0.003277;1.094779;;;1.229;1884.964;240.365;631.61;1.0;1.0196789642726116;0.004882994180428808;0.4693936748616844;0.19667274566447873
3;-0.0556;0.1899;-0.2902;21;112.90481597667;0.0121;-17.18982914522;0.0123;3027334503485323904;0.7719;0.0171;-2.906;0.016;1.988;0.015;1.0;8.648487;0.002763;9.355253;0.002863;7.834101;0.002822;1.521152;35.0;0.19;1.269;5305.544;1690.467;2574.98;1.0;4.125501937669919;0.0817073601284332;1.4942331254912162;1.4699618616608707
4;-0.0655;0.2777;-0.1733;20;112.88130505959;0.0194;-17.25420575643;0.0196;3027286949607509888;0.807;0.0261;-3.04;0.025;1.884;0.023;1.009;15.023722;0.002781;15.394369;0.003327;14.48216;0.00317;0.91221;;;1.209;2903.761;599.209;721.485;1.0;1.194181771305308;0.002654499681497947;0.0;0.25389090765179945
5;-0.2206;0.43;-0.3131;19;112.91973002728;0.0124;-17.24038829761;0.0132;3027287293204858240;0.8143;0.0193;-2.952;0.017;1.797;0.016;1.005;13.857472;0.002781;14.104059;0.003072;13.458595;0.002922;0.645464;;;1.186;2885.555;845.204;1249.509;1.0;1.516194667263632;0.008255102561575441;0.5790678059106312;0.31252498670477286
6;-0.1064;0.2093;-0.158;22;112.90800859381;0.0099;-17.26422332108;0.0108;3027286674729598464;0.82;0.0137;-2.939;0.013;1.842;0.013;0.957;13.427151;0.002764;13.635141;0.002889;13.078554;0.002854;0.556587;;;1.179;5097.746;1450.296;1803.533;1.0;1.6396896489314687;0.011523772304017943;1.0238317012142717;0.04576149827103179
7;-0.2107;0.2633;-0.3737;20;112.92796385977;0.0378;-17.25249002756;0.0404;3027287087046437120;0.7174;0.056;-3.088;0.049;1.951;0.049;1.056;16.524849;0.002885;17.049496;0.006087;15.850083;0.004449;1.199412;;;1.231;1270.478;200.683;313.364;1.0;0.895984243529979;0.0008982768826703434;0.0;0.022213414258346498
8;-0.228;0.2203;-0.1041;20;112.90420250629;0.1075;-17.14965017426;0.1208;3027336290191666048;0.7301;0.1556;-3.094;0.136;1.768;0.154;1.073;18.239704;0.003386;19.096403;0.028515;17.364367;0.012242;1.732037;;;1.272;551.696;38.26;91.091;1.0;0.6720544208660484;0.0011931913188160533;0.0;0.04081099520906833
9;-0.2094;0.2344;-0.232;22;112.82081108386;0.0133;-17.17557181396;0.0141;3027335293759354624;0.8329;0.0189;-2.814;0.017;1.981;0.017;1.194;12.77045;0.002766;12.872684;0.002872;12.583744;0.00287;0.288939;;;1.16;4486.755;1599.725;1617.335;0.82;2.0511204617840524;0.001110524899864509;0.0;0.0
10;-0.1619;0.2667;-0.2358;21;112.90123237792;0.0141;-17.14729402328;0.0151;3027337046105908992;0.8011;0.0205;-2.983;0.018;1.919;0.018;1.004;14.441214;0.00277;14.76098;0.003019;13.949644;0.002933;0.811336;;;1.202;3856.308;941.4;1199.466;1.0;1.3361670749195595;0.007158704062554624;0.5587361509408758;0.26313818397653366
11;-0.2511;0.214;-0.2305;22;112.82828193085;0.026;-17.15229042479;0.0268;3027335740435919744;0.7604;0.0359;-3.076;0.033;1.991;0.033;0.989;15.878211;0.002854;16.321131;0.004603;15.267094;0.003743;1.054037;;;1.221;1456.351;296.569;435.176;1.0;1.0139690955895673;0.0008937368897538164;0.0;0.047157340710439616
12;-0.2118;0.2529;-0.2807;21;112.87736523591;0.0185;-17.12633768092;0.0194;3027337320983807616;0.802;0.0264;-3.16;0.023;1.854;0.023;1.041;15.152883;0.00279;15.533771;0.004078;14.593859;0.003293;0.939912;;;1.215;2481.303;365.067;620.718;1.0;1.1637977649996043;0.0035260841974134602;0.26863078481527475;0.28046306089995177
13;-0.1764;0.2407;-0.2421;22;112.819150282;0.0302;-17.14724710648;0.032;3027335740435921024;0.8;0.0427;-3.013;0.037;1.911;0.037;1.007;16.187769;0.002917;16.657497;0.006057;15.553099;0.004034;1.104399;;;1.226;1132.947;201.974;372.741;1.0;0.9563023964382917;0.0009751117730631404;0.0;0.0
14;-0.2138;0.1892;-0.2201;20;112.90786242826;0.0451;-17.12452691499;0.0521;3027337183544825984;0.7967;0.0684;-3.013;0.054;1.892;0.061;1.034;16.905832;0.002921;17.475786;0.00853;16.191824;0.004954;1.283962;;;1.242;1119.991;134.692;265.217;1.0;0.8372710100480555;0.00099757010548488;0.0;0.018981432709616556
15;-0.1294;0.1982;-0.1821;22;112.98315572309;0.0097;-17.22925259412;0.0103;3027288667594329856;0.7734;0.0133;-2.899;0.012;1.776;0.013;0.981;13.380498;0.002777;13.58051;0.002905;13.043337;0.002827;0.537173;;;1.177;3109.931;1341.897;2373.439;1.0;1.662873237600065;0.01087537948940951;1.0159283904748546;0.04313151510305471
16;0.0348;0.104;-0.2014;20;112.82442650172;0.04;-17.30073622452;0.0423;3026911363305902336;0.8231;0.0555;-2.876;0.052;1.953;0.049;1.011;16.701281;0.003008;17.244839;0.006975;15.999325;0.005296;1.245514;;;1.243;899.08;169.844;241.178;1.0;0.8687227888371587;0.0008887598428616177;0.0;0.022984530825067503
17;-0.2589;0.358;-0.3713;19;112.83634528155;0.0326;-17.12120187082;0.0356;3027338832812324352;0.7981;0.0512;-3.066;0.042;1.929;0.042;1.0;16.302544;0.002882;16.785069;0.006143;15.656109;0.003663;1.12896;;;1.228;1284.424;198.404;457.463;1.0;0.935548566519543;0.0010346002718042233;0.0;0.0
18;-0.0217;0.1496;-0.2427;20;112.84486141875;0.0219;-17.31617635412;0.022;3026911088428000000;0.8145;0.0296;-2.955;0.027;1.889;0.026;1.006;15.460853;0.002863;15.86059;0.004167;14.885918;0.003443;0.974672;;;1.217;1397.71;350.789;538.018;1.0;1.0981766571124727;0.0009835565692459928;0.0;0.07394612015855168
19;-0.0273;0.0954;-0.2439;19;112.8535890817;0.012;-17.3292869953;0.0128;3026911019708535040;0.7785;0.0169;-3.019;0.015;1.909;0.015;0.978;14.167365;0.002764;14.452902;0.002936;13.718993;0.002873;0.733909;;;1.194;4834.384;1188.932;1584.832;1.0;1.4220782061533432;0.004432629959477968;0.2945730311273339;0.3192034137407285
20;-0.0413;0.1487;-0.1561;22;112.88575920875;0.0221;-17.33965064686;0.0234;3026910195074799360;0.764;0.0301;-2.938;0.028;1.924;0.028;1.008;15.588594;0.002827;16.007174;0.0041;14.990371;0.004251;1.016803;;;1.224;1717.242;361.39;338.556;1.0;1.07133377108179;0.0016483295633057775;0.0;0.18328534206756644
21;-0.1088;0.1521;-0.2482;22;113.00436388906;0.0324;-17.27492892576;0.0327;3027286056254255360;0.7644;0.0426;-3.026;0.04;1.969;0.039;0.989;16.184641;0.002942;16.681751;0.007954;15.523227;0.004938;1.158525;;;1.233;1053.274;145.76;266.5;1.0;0.9548565652645674;0.0028209520736921594;0.0;0.22010969624782695
22;-0.069;0.1791;-0.1696;22;112.91376041482;0.0304;-17.34457967504;0.031;3026910122053851392;0.7491;0.0425;-3.174;0.037;1.77;0.038;1.049;16.045671;0.002876;16.549141;0.005253;15.382414;0.00459;1.166727;;;1.232;1315.129;243.921;297.853;0.99;0.9694343170202171;0.005895152835766447;0.5767370609943523;0.06682497019038149
23;-0.0199;0.1593;-0.2022;22;112.90581110903;0.0281;-17.35060558824;0.0295;3026910091995581952;0.8165;0.0395;-2.855;0.035;1.883;0.035;1.002;16.091017;0.00285;16.595064;0.004514;15.421703;0.003746;1.173361;;;1.236;1494.169;306.018;434.367;1.0;0.9622330229995589;0.005346290537604249;0.5509478811096666;0.11590693610853117
24;-0.0534;0.2056;-0.1161;21;112.74137433103;0.0124;-17.25676137549;0.0128;3026959054622770048;0.7949;0.0169;-3.009;0.015;1.868;0.015;0.965;14.157034;0.002768;14.447209;0.003063;13.702319;0.002909;0.74489;;;1.195;4118.68;859.212;1322.085;1.0;1.416727707269871;0.008239836487044336;0.625916168751972;0.2585897472447362
25;-0.135;0.1154;-0.2865;20;112.85601287773;0.0805;-17.35631851104;0.086;3026909851477469312;0.8181;0.1063;-2.984;0.105;2.021;0.11;0.963;17.996149;0.003075;18.774036;0.018631;17.138279;0.00814;1.635757;;;1.282;795.509;58.939;141.978;1.0;0.6976130951990139;0.0011768996768357872;0.0;0.03142067501272468
26;-0.0757;0.125;-0.3843;19;113.03372628654;0.0153;-17.18813638392;0.0181;3027288461435802112;0.7097;0.0254;-2.992;0.02;1.881;0.02;0.999;14.343279;0.002771;14.657517;0.00305;13.850135;0.002921;0.807383;;;1.206;3703.922;881.075;1257.541;1.0;1.3514794318172536;0.009543068768737036;0.7801875887340849;0.06405172906405797
27;-0.1642;0.0571;-0.2327;21;113.0119883933;0.085;-17.30362810298;0.0926;3027282929518093312;0.7865;0.1163;-3.057;0.107;2.031;0.124;0.916;18.082191;0.003141;18.942137;0.028151;17.229094;0.013449;1.713043;;;1.252;720.324;38.76;82.528;1.0;0.6870822107352924;0.0015904637686221124;0.0;0.08913961705738453
28;-0.1355;0.1367;-0.1925;22;112.99800633468;0.0103;-17.32294230764;0.0113;3027282517201258240;0.7471;0.0139;-3.06;0.013;1.99;0.013;1.156;13.12947;0.00278;13.310746;0.002869;12.825678;0.002858;0.485068;;;1.171;2935.438;1622.323;1748.672;1.0;1.7525459321973937;0.013581375352067234;1.144115310597129;0.03497938917848762
29;-0.0311;0.1075;-0.1814;22;112.94708598771;0.0202;-17.35879677467;0.0223;3026907102698315520;0.7825;0.0285;-3.008;0.025;1.885;0.027;0.964;15.476722;0.002811;15.898971;0.00454;14.878353;0.003522;1.020617;;;1.222;1945.333;303.177;505.346;1.0;1.0870823131184904;0.005376414277137374;0.5008776501910354;0.20831813455392886
30;-0.071;0.0906;-0.2755;22;112.98198431563;0.0768;-17.34036247888;0.085;3027282482841533568;0.8088;0.108;-3.198;0.097;1.834;0.101;1.058;17.892271;0.003151;18.679482;0.02095;17.046152;0.010487;1.633329;;;1.269;710.404;52.292;107.402;1.0;0.7077155230783745;0.0021465127012869124;0.0;0.10912286286957554
31;-0.0583;0.1044;-0.2169;20;112.82731747492;0.016;-17.36585940472;0.0177;3026910469952800512;0.8108;0.0222;-3.057;0.02;1.769;0.022;1.039;14.948563;0.002805;15.366637;0.00352;14.361274;0.003099;1.005363;;;1.216;2058.909;505.957;804.515;1.0;1.126297392850309;0.02413397642278514;0.9355750471822064;0.045919178222904
32;-0.1255;0.1152;-0.225;22;112.96569824859;0.0225;-17.35416918309;0.0238;3027282345402585088;0.79;0.0308;-3.038;0.028;1.855;0.029;0.992;15.598039;0.002845;16.019115;0.004985;14.991227;0.003854;1.027888;;;1.228;1532.496;262.808;408.428;1.0;1.0678771754902212;0.003033959208593158;0.25507823793284506;0.25110780482844014
33;-0.0803;0.2505;-0.2544;20;113.03501681423;0.0144;-17.14260670648;0.0157;3027289629666848384;0.7997;0.0222;-3.075;0.018;1.887;0.018;0.971;14.386173;0.002765;14.703308;0.003054;13.900135;0.002981;0.803173;;;1.2;4658.297;874.079;1033.578;1.0;1.3493682621701615;0.007614472975682857;0.6271859051835666;0.22088390963624918
34;-0.1652;0.2352;-0.3212;20;113.05785127747;0.0307;-17.19440827476;0.0324;3027288427076053760;0.7493;0.0456;-3.054;0.039;1.904;0.037;0.96;16.046257;0.002865;16.500525;0.006218;15.409265;0.004187;1.09126;;;1.234;1384.503;195.381;347.757;1.0;0.9832409544825836;0.0009228323043979151;0.0;0.040880271167469534
35;-0.0243;0.1505;-0.2664;20;112.80461976245;0.0282;-17.38519866957;0.0286;3026908958124362240;0.833;0.0384;-3.105;0.036;1.835;0.034;1.002;16.146141;0.002856;16.616901;0.005306;15.503491;0.003853;1.11341;;;1.231;1447.786;240.548;408.705;1.0;0.9642803056127045;0.0009639806572389779;0.0;0.04237831445844646
36;-0.1589;0.2107;-0.1548;22;112.71998741442;0.0181;-17.11215465465;0.0178;3027339657446126080;0.8044;0.0233;-3.057;0.022;1.898;0.021;0.986;15.002913;0.002788;15.356379;0.00353;14.470634;0.003473;0.885745;;;1.211;2557.375;502.262;525.192;1.0;1.2015399462212637;0.0008165848563623114;0.0;0.06121475422310867
37;0.0108;0.1223;-0.2287;20;112.76103516625;0.0371;-17.36322164448;0.0393;3026909301721753344;0.806;0.0523;-3.121;0.047;1.695;0.047;0.957;16.705727;0.0032;17.292938;0.007646;15.976354;0.005092;1.316585;;;1.246;667.376;152.523;254.862;0.99;0.8592433202675994;0.004583794304788175;0.4592177657594991;0.12658573388425742
38;-0.1732;0.2184;-0.3863;19;113.07667178127;0.0285;-17.2420545811;0.0297;3027284784944689024;0.7362;0.0419;-3.008;0.035;1.995;0.036;0.937;15.884647;0.002866;16.337399;0.005953;15.263077;0.003796;1.074322;;;1.224;1378.07;206.464;421.903;1.0;1.0124218211369203;0.0012710774334556338;0.0;0.12547698399785404
39;-0.1432;0.2996;-0.2765;19;113.06904308744;0.0331;-17.12881596229;0.0382;3027295367743111936;0.7539;0.0551;-3.047;0.042;1.881;0.042;0.938;16.31872;0.002856;16.820856;0.005533;15.664738;0.003844;1.156118;;;1.225;1443.088;227.22;410.547;1.0;0.9319135395318078;0.0008399394680322698;0.0;0.026452529409722078
40;-0.1878;0.2828;-0.2591;21;112.69928680152;0.0163;-17.10664051918;0.016;3027339623086395392;0.8003;0.0223;-2.965;0.02;2.005;0.019;0.987;14.690255;0.002773;15.032091;0.003216;14.176672;0.002955;0.855419;;;1.205;3504.182;679.213;1116.433;1.0;1.2742811200774433;0.004603353709380142;0.35803086718090044;0.30659837297299847
41;-0.0452;0.1286;-0.1897;21;112.96686609076;0.034;-17.40824921186;0.0371;3026905968828214016;0.8353;0.0474;-2.922;0.043;1.824;0.044;0.993;16.554806;0.002824;17.088079;0.005477;15.870324;0.003877;1.217755;;;1.234;1753.248;230.371;403.385;1.0;0.8909139509498902;0.00088718401188635;0.0;0.04350959860584542
42;0.067;0.0982;-0.1978;22;112.6807645592;0.0368;-17.3302823587;0.0369;3026957199197064576;0.7258;0.0501;-3.094;0.048;1.854;0.045;1.086;16.555799;0.002866;17.047113;0.006984;15.805353;0.006918;1.24176;;;1.301;1373.516;169.574;171.519;1.0;0.8953599569467937;0.0026681240812786344;0.0;0.1885593275496472
43;-0.0969;0.1811;-0.3542;19;113.11780158611;0.0121;-17.2218340273;0.0136;3027285231621265024;0.7831;0.0194;-3.041;0.015;1.944;0.016;1.042;13.98834;0.002766;14.251476;0.00294;13.568302;0.003039;0.683174;;;1.189;4485.467;1173.334;901.826;1.0;1.4766479948736915;0.0061733358312663165;0.4042979037884474;0.3440295215904732
44;-0.3169;0.2925;-0.3127;19;113.06715672488;0.036;-17.07464606698;0.0417;3027342715462511360;0.7519;0.0563;-3.077;0.045;1.764;0.048;0.969;16.426569;0.002901;16.942949;0.005;15.758066;0.00451;1.184883;;;1.23;1195.059;261.656;306.473;1.0;0.9131308935009266;0.0008977766555275324;0.0;0.04229704353816963
45;-0.0523;0.1304;-0.297;21;112.86601253496;0.0345;-17.44709998636;0.0379;3026904834955795456;0.7589;0.0504;-3.036;0.045;1.901;0.046;1.022;16.58502;0.002922;17.114792;0.00605;15.905567;0.004212;1.209225;;;1.232;1114.495;202.248;344.057;1.0;0.886257211544322;0.0008773543485757112;0.0;0.02851829400178338
46;-0.311;0.2769;-0.261;19;112.96754546487;0.0138;-16.9960848144;0.015;3027347113509001856;0.7866;0.0206;-2.869;0.017;1.776;0.018;0.988;14.258955;0.002773;14.560123;0.003005;13.788007;0.002938;0.772117;;;1.199;3502.083;973.879;1178.582;1.0;1.384898755390435;0.008547208060810127;0.640883231356682;0.23526371821700776
47;-0.2016;0.324;-0.2601;20;113.09386065013;0.0124;-17.0902743317;0.0145;3027296089297544192;0.7967;0.0201;-2.996;0.016;1.9;0.016;1.124;13.998004;0.002802;14.262075;0.003352;13.577232;0.003013;0.684843;;;1.189;2123.713;584.594;955.687;1.0;1.4741914647318257;0.005637018776085451;0.3724798915058709;0.33985693553345786
48;-0.2424;0.2084;-0.1802;22;112.75518075605;0.0107;-17.00462600143;0.0113;3027353641859472768;0.7989;0.0145;-3.06;0.013;1.875;0.014;0.97;13.729769;0.002766;13.963099;0.002934;13.350426;0.00287;0.612674;;;1.182;4543.518;1196.12;1610.157;1.0;1.5540649846834476;0.008615159863065514;0.792415331814125;0.10777340793067466
49;-0.2794;0.2266;-0.4066;18;113.10319931435;0.1627;-17.33907943632;0.196;3027281756983326976;0.7864;0.2627;-3.098;0.192;1.892;0.222;1.066;18.980064;0.004314;20.073277;0.052343;17.80834;0.016836;2.264936;;;1.503;327.038;20.772;65.393;0.99;0.6045289048193158;0.002614320239061832;0.0;0.10508604852148479
